onset	sample	event_code	cond_code
1392.044642	348053	13	3
1392.492589	348165	12	3
1393.148512	348329	1	3
1393.480473	348412	11	3
1393.896425	348516	14	3
1394.300377	348617	11	3
1394.536349	348676	10	3
1395.000295	348792	11	3
1395.304259	348868	7	3
1395.820199	348997	201	3
1396.024175	349048	11	3
1396.6641	349208	14	3
1397.072052	349310	11	3
1397.811965	349495	2	3
1398.311906	349620	13	3
1398.599873	349692	12	3
1398.96383	349783	12	3
1399.687745	349964	12	3
1400.027705	350049	13	3
1400.383663	350138	8	3
1400.66763	350209	12	3
1400.859607	350257	201	3
1401.419542	350397	13	3
1401.7715	350485	12	3
1402.575406	350686	13	3
1403.071348	350810	12	3
1403.319319	350872	8	3
1403.771266	350985	201	3
1403.995239	351041	12	3
1404.731153	351225	13	3
1405.283088	351363	9	3
1405.915014	351521	8	3
1406.530942	351675	13	3
1406.866902	351759	201	3
1406.874902	351761	12	3
1407.258856	351857	13	3
1407.618814	351947	12	3
1407.886783	352014	13	3
1408.226743	352099	1	3
1408.718685	352222	11	3
1409.454599	352406	7	3
1409.926543	352524	201	3
1409.986536	352539	11	3
1410.690454	352715	11	3
1411.022415	352798	11	3
1411.282384	352863	11	3
1411.642342	352953	2	3
1412.150282	353080	12	3
1412.454247	353156	13	3
1412.710217	353220	9	3
1413.166163	353334	12	3
1413.414134	353396	12	3
1413.974068	353536	9	3
1414.514005	353671	12	3
1414.945954	353779	13	3
1415.737861	353977	13	3
1416.065823	354059	12	3
1416.281798	354113	1	3
1416.721746	354223	14	3
1417.009712	354295	7	3
1417.389668	354390	11	3
1418.113583	354571	7	3
1418.317559	354622	11	3
1418.697514	354717	14	3
1418.885492	354764	201	3
1418.937486	354777	11	3
1419.229452	354850	14	3
1419.885375	355014	11	3
1420.213336	355096	201	3
1420.301326	355118	7	3
1420.717277	355222	10	3
1421.097233	355317	11	3
1421.661166	355458	14	3
1422.025124	355549	11	3
1422.349086	355630	2	3
1422.841028	355753	13	3
1423.620936	355948	12	3
1423.956897	356032	8	3
1424.492834	356166	12	3
1424.532829	356176	201	3
1425.236747	356352	12	3
1425.520713	356423	13	3
1425.948663	356530	8	3
1426.40461	356644	201	3
1426.588588	356690	12	3
1427.104528	356819	12	3
1427.404492	356894	13	3
1427.816444	356997	12	3
1428.1884	357090	13	3
1428.884319	357264	1	3
1429.392259	357391	14	3
1430.004187	357544	11	3
1430.336148	357627	7	3
1430.648112	357705	11	3
1430.820092	357748	201	3
1431.288037	357865	11	3
1431.811975	357996	14	3
1432.19593	358092	11	3
1432.975839	358287	11	3
1433.651759	358456	2	3
1434.039714	358553	12	3
1434.32368	358624	8	3
1434.883615	358764	201	3
1435.083591	358814	12	3
1435.623528	358949	13	3
1436.295449	359117	13	3
1436.739397	359228	12	3
1437.443314	359404	9	3
1438.235221	359602	12	3
1439.027128	359800	1	3
1439.507072	359920	14	3
1439.911025	360021	7	3
1440.186992	360090	11	3
1440.71893	360223	14	3
1440.966901	360285	10	3
1441.318859	360373	11	3
1442.106767	360570	7	3
1442.410731	360646	14	3
1442.818683	360748	11	3
1443.058655	360808	7	3
1443.390616	360891	201	3
1443.774571	360987	14	3
1444.110532	361071	11	3
1444.730459	361226	2	3
1445.242399	361354	13	3
1445.702345	361469	12	3
1446.318273	361623	8	3
1447.070185	361811	12	3
1447.502134	361919	201	3
1447.830095	362001	8	3
1448.47002	362161	12	3
1449.257928	362358	12	3
1449.66588	362460	13	3
1450.085831	362565	12	3
1450.389795	362641	12	3
1450.677761	362713	1	3
1451.02972	362801	14	3
1451.405676	362895	11	3
1451.661646	362959	7	3
1452.109593	363071	201	3
1452.325568	363125	11	3
1452.769516	363236	7	3
1453.269457	363361	14	3
1453.509429	363421	201	3
1453.713405	363472	11	3
1454.465317	363660	11	3
1455.009253	363796	11	3
1455.805159	363995	2	3
1456.3131	364122	12	3
1457.045014	364305	9	3
1457.648943	364456	13	3
1458.228875	364601	12	3
1458.500843	364669	12	3
1459.224758	364850	13	3
1459.816689	364998	12	3
1460.072659	365062	1	3
1460.448615	365156	11	3
1461.060543	365309	11	3
1461.432499	365402	14	3
1462.10442	365570	11	3
1462.428382	365651	14	3
1463.012314	365797	10	3
1463.628241	365951	11	3
1464.120184	366074	14	3
1464.632124	366202	11	3
1465.132065	366327	201	3
1465.220055	366349	14	3
1465.43203	366402	11	3
1466.219937	366599	2	3
1466.723878	366725	13	3
1466.96385	366785	12	3
1467.247817	366856	8	3
1467.675766	366963	201	3
1467.851746	367007	12	3
1468.66765	367211	12	3
1469.00761	367296	12	3
1469.355569	367383	12	3
1469.823514	367500	12	3
1472.33522	368128	202	3
1478.234527	369603	2	3
1478.614483	369698	13	3
1478.866453	369761	12	3
1479.366395	369886	12	3
1480.078311	370064	12	3
1480.34228	370130	12	3
1480.694239	370218	12	3
1481.10619	370321	8	3
1481.518142	370424	201	3
1481.570136	370437	12	3
1482.206061	370596	1	3
1482.582017	370690	14	3
1483.017966	370799	7	3
1483.293934	370868	11	3
1483.461914	370910	201	3
1483.829871	371002	14	3
1484.309814	371122	11	3
1484.805756	371246	201	3
1485.061726	371310	7	3
1485.801639	371495	14	3
1485.821637	371500	201	3
1486.437565	371654	11	3
1486.769526	371737	11	3
1487.233471	371853	11	3
1487.50144	371920	2	3
1487.853399	372008	201	3
1488.025378	372051	12	3
1488.409333	372147	12	3
1488.637307	372204	9	3
1489.305228	372371	12	3
1489.88516	372516	13	3
1490.105134	372571	12	3
1490.557081	372684	13	3
1491.189007	372842	12	3
1491.58896	372942	1	3
1492.092901	373068	11	3
1492.816816	373249	10	3
1493.412746	373398	11	3
1493.624721	373451	11	3
1493.956682	373534	201	3
1494.40463	373646	11	3
1494.844578	373756	14	3
1495.432509	373903	11	3
1495.740473	373980	14	3
1496.184421	374091	14	3
1496.520382	374175	14	3
1497.316288	374374	11	3
1497.856225	374509	201	3
1497.956213	374534	11	3
1498.688127	374717	2	3
1499.224064	374851	12	3
1499.524029	374926	8	3
1499.919983	375025	201	3
1500.219947	375100	12	3
1500.787881	375242	13	3
1501.587787	375442	13	3
1502.083729	375566	12	3
1502.715654	375724	9	3
1503.383576	375891	12	3
1503.767531	375987	1	3
1504.307468	376122	14	3
1504.8834	376266	7	3
1505.659309	376460	14	3
1505.883283	376516	11	3
1506.095258	376569	7	3
1506.299234	376620	11	3
1506.647193	376707	14	3
1506.711186	376723	201	3
1506.883165	376766	2	3
1507.419103	376900	12	3
1507.655075	376959	13	3
1507.86705	377012	9	3
1508.46698	377162	12	3
1508.698952	377220	12	3
1509.22689	377352	9	3
1509.722832	377476	12	3
1510.238772	377605	13	3
1511.010681	377798	13	3
1511.330644	377878	12	3
1512.070557	378063	1	3
1512.5505	378183	14	3
1512.798471	378245	10	3
1513.162429	378336	14	3
1513.562382	378436	7	3
1513.902342	378521	14	3
1514.102318	378571	201	3
1514.43028	378653	11	3
1515.098201	378820	7	3
1515.71013	378973	201	3
1516.054089	379059	11	3
1516.298061	379120	7	3
1516.694014	379219	11	3
1517.001978	379296	11	3
1517.285945	379367	14	3
1518.017859	379550	11	3
1518.237833	379605	11	3
1518.413812	379649	201	3
1518.997744	379795	2	3
1519.473688	379914	13	3
1519.79365	379994	12	3
1520.021624	380051	12	3
1520.769536	380238	12	3
1521.021506	380301	13	3
1521.269477	380363	8	3
1521.637434	380455	12	3
1521.693427	380469	201	3
1522.373348	380639	13	3
1522.725306	380727	12	3
1523.489217	380918	13	3
1524.089146	381068	12	3
1524.337117	381130	8	3
1524.805062	381247	201	3
1524.99704	381295	12	3
1525.736953	381480	13	3
1526.316885	381625	9	3
1526.972808	381789	8	3
1527.436753	381905	201	3
1527.768714	381988	13	3
1528.184666	382092	12	3
1528.504628	382172	13	3
1528.800593	382246	12	3
1529.032566	382304	13	3
1529.840471	382506	1	3
1530.300417	382621	11	3
1530.948341	382783	11	3
1531.252306	382859	7	3
1531.616263	382950	11	3
1531.760246	382986	201	3
1532.108205	383073	11	3
1532.83612	383255	14	3
1533.252071	383359	11	3
1533.552036	383434	11	3
1534.271951	383614	11	3
1534.827886	383753	11	3
1535.111853	383824	2	3
1535.619793	383951	13	3
1536.019746	384051	8	3
1536.463694	384162	201	3
1536.823652	384252	12	3
1537.071623	384314	12	3
1537.827534	384503	13	3
1538.155496	384585	12	3
1538.471459	384664	12	3
1539.075388	384815	8	3
1539.343356	384882	13	3
1539.56733	384938	201	3
1539.703314	384972	12	3
1540.007278	385048	12	3
1540.303244	385122	1	3
1540.699197	385221	14	3
1541.055155	385310	10	3
1541.447109	385408	11	3
1542.099033	385571	14	3
1542.582976	385692	14	3
1543.082917	385817	7	3
1543.582859	385942	201	3
1543.630853	385954	11	3
1543.894822	386020	7	3
1544.410762	386149	11	3
1544.662732	386212	2	3
1544.894705	386270	201	3
1545.198669	386346	13	3
1545.890588	386519	12	3
1546.21055	386599	8	3
1546.670496	386714	12	3
1546.694494	386720	201	3
1547.366415	386888	12	3
1547.602387	386947	13	3
1548.214315	387100	8	3
1548.614268	387200	201	3
1548.85424	387260	12	3
1549.374179	387390	12	3
1549.686142	387468	13	3
1550.062098	387562	12	3
1550.434055	387655	13	3
1551.225962	387853	1	3
1551.625915	387953	11	3
1551.997871	388046	7	3
1552.445819	388158	201	3
1552.573804	388190	14	3
1553.301718	388372	11	3
1553.677674	388466	14	3
1553.945643	388533	11	3
1554.165617	388588	2	3
1554.601566	388697	12	3
1555.293484	388870	8	3
1555.789426	388994	201	3
1555.865417	389013	12	3
1556.113388	389075	12	3
1556.709318	389224	13	3
1557.20926	389349	12	3
1557.621211	389452	1	3
1558.073158	389565	11	3
1558.869065	389764	14	3
1559.544986	389933	11	3
1559.828952	390004	14	3
1560.064924	390063	11	3
1560.78484	390243	11	3
1561.252785	390360	11	3
1561.63674	390456	11	3
1562.312661	390625	14	3
1562.548633	390684	11	3
1563.300545	390872	2	3
1563.716496	390976	13	3
1564.184441	391093	12	3
1564.680383	391217	8	3
1565.208321	391349	201	3
1565.424296	391403	12	3
1566.15621	391586	8	3
1566.592159	391695	201	3
1566.844129	391758	12	3
1567.492053	391920	12	3
1567.824014	392003	13	3
1568.219967	392102	12	3
1568.483937	392168	12	3
1569.287842	392369	1	3
1569.767786	392489	14	3
1570.051753	392560	7	3
1570.655682	392711	14	3
1571.431591	392905	11	3
1571.447589	392909	201	3
1571.715557	392976	10	3
1572.539461	393182	14	3
1573.083397	393318	11	3
1573.31537	393376	11	3
1574.071281	393565	11	3
1574.575222	393691	201	3
1574.703207	393723	2	3
1575.223146	393853	12	3
1575.887068	394019	9	3
1576.419005	394152	13	3
1576.994938	394296	12	3
1577.390891	394395	12	3
1578.102808	394573	13	3
1578.686739	394719	12	3
1578.994703	394796	1	3
1579.342662	394883	14	3
1580.014583	395051	7	3
1580.322547	395128	11	3
1580.526523	395179	201	3
1580.80649	395249	14	3
1581.146451	395334	7	3
1581.526406	395429	11	3
1581.798374	395497	201	3
1582.266319	395614	11	3
1582.582282	395693	11	3
1582.914243	395776	11	3
1583.506174	395924	10	3
1584.002115	396048	11	3
1584.482059	396168	7	3
1584.958003	396287	11	3
1584.966002	396289	201	3
1585.729913	396480	11	3
1586.057874	396562	2	3
1586.533818	396681	13	3
1586.849781	396760	8	3
1587.11775	396827	12	3
1587.221738	396853	201	3
1587.613692	396951	12	3
1588.009645	397050	9	3
1588.601576	397198	13	3
1588.921538	397278	13	3
1589.693448	397471	12	3
1590.209387	397600	8	3
1590.669333	397715	201	3
1590.86931	397765	12	3
1591.573227	397941	8	3
1591.865193	398014	12	3
1592.221151	398103	201	3
1592.413128	398151	12	3
1593.129044	398330	1	3
1593.624986	398454	11	3
1594.208918	398600	10	3
1595.008824	398800	14	3
1595.616752	398952	14	3
1595.992708	399046	11	3
1596.300672	399123	10	3
1596.752619	399236	11	3
1597.156572	399337	11	3
1597.51253	399426	14	3
1597.884486	399519	11	3
1598.568406	399690	2	3
1599.04435	399809	12	3
1599.312319	399876	8	3
1599.752267	399986	12	3
1600.184216	400094	13	3
1600.304202	400124	201	3
1600.536175	400182	9	3
1600.788146	400245	12	3
1601.056114	400312	1	3
1601.52006	400428	11	3
1602.159985	400588	7	3
1602.615931	400702	201	3
1602.903897	400774	10	3
1603.171866	400841	11	3
1603.703803	400974	11	3
1604.015767	401052	11	3
1604.283735	401119	14	3
1605.019649	401303	11	3
1608.511239	402176	202	3
1612.706747	403225	1	3
1613.050707	403311	11	3
1613.626639	403455	201	3
1613.818616	403503	14	3
1614.562529	403689	11	3
1614.974481	403792	14	3
1615.218452	403853	11	3
1616.022358	404054	11	3
1616.618288	404203	11	3
1616.954248	404287	11	3
1617.458189	404413	201	3
1617.762154	404489	14	3
1618.110113	404576	11	3
1618.838027	404758	2	3
1619.233981	404857	12	3
1619.729923	404981	201	3
1619.773918	404992	12	3
1620.057884	405063	8	3
1620.465836	405165	12	3
1620.721806	405229	201	3
1620.85779	405263	13	3
1621.189751	405346	13	3
1621.605703	405450	12	3
1622.329618	405631	9	3
1622.897551	405773	12	3
1623.265508	405865	9	3
1624.057415	406063	12	3
1624.337382	406133	1	3
1624.741335	406234	11	3
1625.369261	406391	7	3
1625.733218	406482	11	3
1625.777213	406493	201	3
1626.185165	406595	11	3
1626.885083	406770	10	3
1627.233042	406857	11	3
1627.593	406947	14	3
1628.344912	407135	11	3
1628.688871	407221	2	3
1629.088824	407321	12	3
1629.592765	407447	13	3
1630.012716	407552	8	3
1630.256687	407613	12	3
1630.352676	407637	201	3
1630.608646	407701	13	3
1630.988602	407796	12	3
1631.664522	407965	12	3
1631.984485	408045	13	3
1632.288449	408121	8	3
1632.760394	408239	201	3
1633.024363	408305	9	3
1633.744278	408485	12	3
1634.064241	408565	8	3
1634.528186	408681	201	3
1634.760159	408739	12	3
1635.036127	408808	1	3
1635.412082	408902	11	3
1636.040009	409059	10	3
1636.467958	409166	11	3
1636.763924	409240	11	3
1637.519835	409429	11	3
1638.099767	409574	14	3
1638.683698	409720	11	3
1638.955667	409788	14	3
1639.5236	409930	14	3
1639.771571	409992	14	3
1640.415495	410153	11	3
1641.219401	410354	11	3
1641.491369	410422	2	3
1642.203285	410600	13	3
1642.539246	410684	12	3
1643.003192	410800	8	3
1643.315155	410878	13	3
1643.435141	410908	201	3
1643.631118	410957	12	3
1644.111062	411077	12	3
1644.830977	411257	13	3
1645.194934	411348	12	3
1645.650881	411462	12	3
1646.322802	411630	1	3
1646.670761	411717	14	3
1647.242694	411860	7	3
1647.582654	411945	11	3
1647.698641	411974	201	3
1648.038601	412059	14	3
1648.566539	412191	11	3
1649.258458	412364	7	3
1649.658411	412464	201	3
1650.062363	412565	14	3
1650.754282	412738	11	3
1650.970257	412792	11	3
1651.386208	412896	11	3
1651.498195	412924	201	3
1652.194113	413098	2	3
1652.710052	413227	13	3
1653.221992	413355	9	3
1653.525957	413431	12	3
1653.869916	413517	12	3
1654.233874	413608	13	3
1654.593831	413698	8	3
1654.973787	413793	12	3
1655.03378	413808	201	3
1655.521723	413930	13	3
1655.897678	414024	8	3
1656.409618	414152	201	3
1656.713583	414228	12	3
1657.513489	414428	12	3
1657.993432	414548	8	3
1658.44138	414660	201	3
1658.629358	414707	12	3
1658.929323	414782	1	3
1659.273282	414868	14	3
1659.869212	415017	7	3
1660.31316	415128	201	3
1660.625124	415206	14	3
1661.009079	415302	11	3
1661.381035	415395	7	3
1661.59701	415449	11	3
1661.900974	415525	14	3
1662.240934	415610	201	3
1662.676883	415719	2	3
1663.028842	415807	13	3
1663.308809	415877	12	3
1663.820749	416005	13	3
1664.304692	416126	12	3
1665.00061	416300	8	3
1665.656533	416464	201	3
1665.756521	416489	13	3
1666.012491	416553	12	3
1666.324455	416631	13	3
1667.116362	416829	12	3
1667.736289	416984	8	3
1668.056252	417064	12	3
1668.212233	417103	201	3
1668.720174	417230	1	3
1669.224115	417356	11	3
1669.960028	417540	11	3
1670.267992	417617	7	3
1670.483967	417671	11	3
1670.943913	417786	11	3
1670.959911	417790	201	3
1671.699824	417975	14	3
1672.131773	418083	11	3
1672.431738	418158	11	3
1673.075663	418319	11	3
1673.443619	418411	201	3
1673.647595	418462	11	3
1674.007553	418552	2	3
1674.723469	418731	13	3
1675.131421	418833	12	3
1675.73535	418984	12	3
1676.107307	419077	9	3
1676.727234	419232	12	3
1677.371158	419393	13	3
1677.639127	419460	12	3
1678.283051	419621	13	3
1678.878982	419770	12	3
1679.626894	419957	1	3
1680.126835	420082	14	3
1680.538787	420185	10	3
1680.76676	420242	14	3
1680.990734	420298	7	3
1681.36669	420392	14	3
1681.802638	420501	201	3
1681.898627	420525	11	3
1682.634541	420709	7	3
1683.306462	420877	11	3
1683.626424	420957	11	3
1683.910391	421028	7	3
1684.278348	421120	11	3
1684.394334	421149	201	3
1684.610309	421203	11	3
1684.910274	421278	14	3
1685.650187	421463	11	3
1685.918155	421530	11	3
1686.47409	421669	201	3
1686.534083	421684	2	3
1686.994029	421799	13	3
1687.357986	421890	12	3
1687.913921	422029	12	3
1688.541848	422186	13	3
1689.157775	422340	8	3
1689.577726	422445	201	3
1689.693712	422474	12	3
1690.293642	422624	13	3
1690.669598	422718	12	3
1691.061552	422816	1	3
1691.433508	422909	14	3
1692.213417	423104	7	3
1692.561376	423191	11	3
1693.161305	423341	14	3
1693.433274	423409	7	3
1693.765235	423492	11	3
1694.089197	423573	201	3
1694.473152	423669	11	3
1694.82511	423757	11	3
1695.161071	423841	11	3
1695.701007	423976	10	3
1696.208948	424103	11	3
1696.696891	424225	7	3
1697.112842	424329	201	3
1697.224829	424357	11	3
1697.984739	424547	11	3
1698.740651	424736	2	3
1699.092609	424824	12	3
1699.568554	424943	9	3
1699.932511	425034	12	3
1700.440451	425161	13	3
1700.820407	425256	12	3
1701.496327	425425	8	3
1702.004268	425552	201	3
1702.280235	425621	12	3
1702.600198	425701	12	3
1702.848169	425763	8	3
1703.396104	425900	201	3
1703.536088	425935	12	3
1703.896046	426025	12	3
1704.551969	426189	1	3
1705.05191	426314	11	3
1705.323878	426382	7	3
1705.811821	426504	14	3
1705.979801	426546	201	3
1706.58773	426698	11	3
1706.823702	426757	14	3
1707.119667	426831	11	3
1707.499623	426926	2	3
1708.075555	427070	12	3
1708.399517	427151	13	3
1708.823467	427257	8	3
1709.175426	427345	12	3
1709.307411	427378	201	3
1709.923338	427532	12	3
1710.575262	427695	13	3
1711.0992	427826	12	3
1711.435161	427910	8	3
1712.147077	428088	12	3
1712.387049	428148	201	3
1712.822998	428257	12	3
1713.57491	428445	1	3
1714.046855	428563	14	3
1714.326822	428633	7	3
1714.862759	428767	14	3
1715.594673	428950	11	3
1716.002625	429052	10	3
1716.64255	429212	14	3
1717.162489	429342	11	3
1717.506449	429428	11	3
1718.134375	429585	11	3
1718.386345	429648	2	3
1718.722306	429732	13	3
1718.974276	429795	12	3
1719.382228	429897	12	3
1719.722189	429982	13	3
1719.938163	430036	201	3
1720.05415	430065	9	3
1720.854056	430265	12	3
1721.250009	430364	12	3
1721.473983	430420	13	3
1721.729953	430484	12	3
1722.529859	430684	1	3
1722.929812	430784	11	3
1723.365761	430893	10	3
1724.05768	431066	14	3
1724.497628	431176	14	3
1724.881583	431272	11	3
1725.177548	431346	10	3
1725.745482	431488	11	3
1725.957457	431541	11	3
1726.173431	431595	14	3
1726.469397	431669	11	3
1726.689371	431724	2	3
1727.365292	431893	12	3
1727.765245	431993	13	3
1728.181196	432097	12	3
1728.889113	432274	8	3
1729.177079	432346	12	3
1729.749012	432489	13	3
1730.024979	432558	12	3
1730.416933	432656	9	3
1731.04486	432813	12	3
1731.408817	432904	1	3
1731.932756	433035	14	3
1732.176727	433096	10	3
1732.4087	433154	11	3
1733.196607	433351	14	3
1733.620558	433457	14	3
1734.212488	433605	7	3
1734.784421	433748	11	3
1735.188374	433849	7	3
1735.72831	433984	11	3
1736.504219	434178	2	3
1736.980163	434297	13	3
1737.232134	434360	12	3
1737.764071	434493	12	3
1738.571976	434695	13	3
1739.131911	434835	12	3
1739.611854	434955	12	3
1740.319771	435132	13	3
1742.639499	435712	202	3
1750.290601	437625	2	3
1750.622562	437708	13	3
1751.41047	437905	12	3
1751.858417	438017	201	3
1752.014399	438056	12	3
1752.762311	438243	12	3
1753.042278	438313	13	3
1753.490226	438425	8	3
1753.906177	438529	201	3
1754.146149	438589	12	3
1754.610094	438705	12	3
1754.898061	438777	8	3
1755.106036	438829	13	3
1755.362006	438893	201	3
1755.445996	438914	12	3
1755.817953	439007	13	3
1756.18191	439098	1	3
1756.565865	439194	11	3
1756.897826	439277	10	3
1757.149796	439340	14	3
1757.441762	439413	11	3
1758.169677	439595	2	3
1758.681617	439723	13	3
1758.945586	439789	12	3
1759.181558	439848	8	3
1759.617507	439957	201	3
1760.313425	440131	12	3
1760.581394	440198	12	3
1760.969348	440295	12	3
1761.433294	440411	12	3
1762.125212	440584	1	3
1762.517166	440682	11	3
1762.821131	440758	10	3
1763.101098	440828	11	3
1763.393064	440901	14	3
1763.693028	440976	7	3
1763.729024	440985	201	3
1763.921002	441033	11	3
1764.640917	441213	11	3
1764.940882	441288	14	3
1765.152857	441341	11	3
1765.844776	441514	11	3
1766.132742	441586	14	3
1766.364715	441644	11	3
1767.09263	441826	10	3
1767.68856	441975	11	3
1768.428473	442160	11	3
1768.764433	442244	2	3
1769.192383	442351	13	3
1769.544342	442439	8	3
1769.772315	442496	12	3
1769.912299	442531	201	3
1770.252259	442616	12	3
1770.604217	442704	9	3
1771.112158	442831	13	3
1771.424121	442909	13	3
1772.160035	443093	12	3
1772.671975	443221	8	3
1773.151918	443341	201	3
1773.343896	443389	12	3
1774.115805	443582	8	3
1774.399772	443653	12	3
1774.647743	443715	201	3
1775.003701	443804	12	3
1775.787609	444000	1	3
1776.299549	444128	14	3
1776.531522	444186	7	3
1776.951473	444291	11	3
1777.119453	444333	201	3
1777.523405	444434	10	3
1777.871365	444521	11	3
1778.495291	444677	201	3
1778.539286	444688	14	3
1779.131217	444836	11	3
1779.347191	444890	11	3
1779.963119	445044	201	3
1780.059108	445068	11	3
1780.323077	445134	7	3
1781.006997	445305	11	3
1781.090987	445326	201	3
1781.57493	445447	7	3
1781.810902	445506	11	3
1782.130865	445586	201	3
1782.422831	445659	2	3
1782.802786	445754	12	3
1783.126748	445835	8	3
1783.554698	445942	201	3
1783.750675	445991	12	3
1784.178624	446098	13	3
1784.930536	446286	13	3
1785.510468	446431	12	3
1786.25838	446618	9	3
1786.894306	446777	12	3
1787.574226	446947	1	3
1788.078167	447073	11	3
1788.598106	447203	14	3
1789.138042	447338	11	3
1789.857958	447518	2	3
1790.365898	447645	13	3
1790.965828	447795	12	3
1791.465769	447920	8	3
1792.009705	448056	201	3
1792.133691	448087	12	3
1792.781615	448249	8	3
1793.24956	448366	201	3
1793.59352	448452	12	3
1794.381427	448649	12	3
1794.761383	448744	13	3
1795.105342	448830	12	3
1795.341315	448889	12	3
1795.669276	448971	1	3
1796.053231	449067	14	3
1796.329199	449136	11	3
1796.869135	449271	11	3
1797.569053	449446	7	3
1797.84902	449516	14	3
1798.072994	449572	201	3
1798.580934	449699	11	3
1799.276853	449873	11	3
1799.512825	449932	10	3
1800.156749	450093	14	3
1800.672689	450222	11	3
1800.976653	450298	14	3
1801.244622	450365	2	3
1801.740564	450489	12	3
1802.128518	450586	12	3
1802.396487	450653	9	3
1803.020413	450809	12	3
1803.572349	450947	13	3
1803.928307	451036	12	3
1804.41225	451157	13	3
1805.172161	451347	12	3
1805.428131	451411	1	3
1805.884077	451525	14	3
1806.240036	451614	10	3
1806.551999	451692	11	3
1807.303911	451880	11	3
1807.779855	451999	14	3
1808.523768	452185	11	3
1809.315675	452383	7	3
1809.775621	452498	201	3
1809.86361	452520	11	3
1810.311558	452632	14	3
1810.647518	452716	2	3
1811.135461	452838	13	3
1811.511417	452932	8	3
1811.887373	453026	201	3
1812.33532	453138	12	3
1812.619287	453209	12	3
1813.259212	453369	13	3
1813.647166	453466	12	3
1813.935133	453538	12	3
1814.435074	453663	8	3
1814.731039	453737	13	3
1814.899019	453779	201	3
1815.138991	453839	12	3
1815.534945	453938	12	3
1815.810912	454007	1	3
1816.294856	454128	14	3
1816.670811	454222	11	3
1816.962777	454295	7	3
1817.298738	454379	11	3
1817.490715	454427	201	3
1817.626699	454461	11	3
1817.846673	454516	14	3
1818.246627	454616	11	3
1818.662578	454720	11	3
1818.754567	454743	201	3
1818.950544	454792	14	3
1819.626465	454961	11	3
1820.046415	455066	7	3
1820.250391	455117	11	3
1820.482364	455175	201	3
1820.954309	455293	11	3
1821.562237	455445	11	3
1821.830206	455512	11	3
1822.194163	455603	2	3
1822.610114	455707	12	3
1822.918078	455784	13	3
1823.206045	455856	9	3
1823.729983	455987	12	3
1824.141935	456090	12	3
1824.561885	456195	9	3
1825.029831	456312	12	3
1825.485777	456426	13	3
1826.093706	456578	13	3
1826.381672	456650	12	3
1826.665639	456721	1	3
1827.085589	456826	11	3
1827.493541	456928	14	3
1828.065474	457071	14	3
1828.285448	457126	11	3
1828.797388	457254	14	3
1829.365322	457396	11	3
1829.881261	457525	14	3
1830.645172	457716	2	3
1831.073121	457823	12	3
1831.377086	457899	8	3
1831.801036	458005	12	3
1831.977015	458049	201	3
1832.27698	458124	13	3
1832.680933	458225	9	3
1833.100883	458330	12	3
1833.72881	458487	1	3
1834.06877	458572	11	3
1834.448725	458667	7	3
1834.724693	458736	11	3
1834.968664	458797	201	3
1835.496602	458929	7	3
1836.016541	459059	14	3
1836.168523	459097	201	3
1836.644468	459216	11	3
1836.96443	459296	11	3
1837.30439	459381	7	3
1837.552361	459443	11	3
1838.048303	459567	201	3
1838.152291	459593	11	3
1838.700226	459730	10	3
1839.272159	459873	11	3
1839.664113	459971	11	3
1839.980076	460050	14	3
1840.192051	460103	11	3
1840.96796	460297	2	3
1841.367913	460397	12	3
1842.135823	460589	9	3
1842.719755	460735	13	3
1843.143705	460841	12	3
1843.479665	460925	12	3
1844.139588	461090	13	3
1844.759515	461245	12	3
1845.411439	461408	1	3
1845.82339	461511	14	3
1846.239342	461615	7	3
1846.879266	461775	11	3
1847.263221	461871	11	3
1847.999135	462055	14	3
1848.751047	462243	2	3
1849.262987	462371	13	3
1849.598947	462455	12	3
1849.842919	462516	12	3
1850.622827	462711	12	3
1850.874798	462774	13	3
1851.262752	462871	8	3
1851.642707	462966	12	3
1851.722698	462986	201	3
1852.450613	463168	13	3
1852.834568	463264	12	3
1853.474493	463424	13	3
1853.934439	463539	12	3
1854.162412	463596	8	3
1854.674352	463724	201	3
1854.826334	463762	12	3
1855.518253	463935	13	3
1855.9702	464048	9	3
1856.774105	464249	8	3
1857.534016	464439	13	3
1857.84598	464517	12	3
1858.225935	464612	13	3
1858.589892	464703	12	3
1858.873859	464774	13	3
1859.485787	464927	1	3
1859.837746	465015	14	3
1860.449674	465168	7	3
1861.169589	465348	11	3
1861.84951	465518	11	3
1862.221466	465611	7	3
1862.305456	465632	201	3
1862.997375	465805	14	3
1863.485318	465927	11	3
1863.833277	466014	2	3
1864.213232	466109	12	3
1865.005139	466307	8	3
1865.449087	466418	201	3
1865.59707	466455	12	3
1866.02102	466561	12	3
1866.480966	466676	13	3
1866.896917	466780	12	3
1867.192883	466854	1	3
1867.636831	466965	11	3
1868.104776	467082	7	3
1868.744701	467242	201	3
1868.868686	467273	14	3
1869.564604	467447	14	3
1870.016551	467560	11	3
1870.492495	467679	11	3
1870.808458	467758	7	3
1871.368393	467898	201	3
1872.032315	468064	10	3
1872.812223	468259	11	3
1873.160182	468346	11	3
1873.424151	468412	11	3
1874.096073	468580	14	3
1874.492026	468679	11	3
1875.107954	468833	14	3
1875.631892	468964	11	3
1878.815519	469760	202	3
1884.646834	471218	1	1
1885.086783	471328	5	1
